,urls
641,https://www.quikr.com/electronics-appliances/acer-swift-3-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-2-gb-graphics-sf314-55g-thin-and-light-laptop-14-inch-sparkly-silver-1.35-kg-brand-new-42000-individual+jaipur+W0QQAdIdZ338554609
642,https://www.quikr.com/electronics-appliances/hp-two-laptops-for-55000+thoothukudi+W0QQAdIdZ338572125
643,https://www.quikr.com/electronics-appliances/dell-inspiron-15-5000-core-i5-8th-gen-500-gb-hdd-windows-10-2gb-radeon-graphics-laptop-almost-like-new-40000-individual+mysore+W0QQAdIdZ338571528
644,https://www.quikr.com/electronics-appliances/sony-vaio-i3-3gen-laptop-almost-like-new-11500-individual-4gb-14-to-14.9+hyderabad+W0QQAdIdZ338542808
645,https://www.quikr.com/electronics-appliances/i-am-selling-my-hp-laptop-for-my-personal-problem-any-intrested-can-contact-me-hp-hewlett-packard-almost-like-new-20000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338567583
646,https://www.quikr.com/electronics-appliances/hp-hewlett-packard-laptop-almost-like-new-22000-hp-hewlett-packard-individual-4gb+udaipur+W0QQAdIdZ338567924
647,https://www.quikr.com/electronics-appliances/lenovo-thinkpad-x260-core-i5-8gb-ram-500gb-hard-disk-laptop-gently-used-34000-individual+ahmedabad+W0QQAdIdZ338567566
648,https://www.quikr.com/electronics-appliances/asus-gaming-laptop-gta-5-pubg-call-of-duty+chhindwara+W0QQAdIdZ338566728
649,https://www.quikr.com/electronics-appliances/i5-8th-gen-hp-hewlett-packard-laptop-almost-like-new-30000-hp-hewlett-packard-individual+jhunjhunu+W0QQAdIdZ338562501
650,https://www.quikr.com/electronics-appliances/bargain-stay-out-battery-cycle-is-449-less-used-1yr-3-months-old-apple-laptop-almost-like-new-37000-apple-individual-8gb-13-to-13.9+bangalore+W0QQAdIdZ338562724
651,https://www.quikr.com/electronics-appliances/new-with-1-year-warrenty-lenovo-laptop+amritsar+W0QQAdIdZ338495684
652,https://www.quikr.com/electronics-appliances/lenovo-laptop+amritsar+W0QQAdIdZ338534114
653,https://www.quikr.com/electronics-appliances/i-want-to-sell-my-laptop-dell-gently-used-13000-dell-individual+chennai+W0QQAdIdZ338555593
654,https://www.quikr.com/electronics-appliances/asus-rog-gl553ve-laptop-almost-like-new-70000-individual-more-than-8gb-above-16+nagpur+W0QQAdIdZ338540827
655,https://www.quikr.com/electronics-appliances/lenovo-2-in-1-c640-laptop-brand-new-75000-individual-8gb-13-to-13.9+gurgaon+W0QQAdIdZ338558254
656,https://www.quikr.com/electronics-appliances/urjent-sell-my-dell-laptop+delhi+W0QQAdIdZ338526550
657,https://www.quikr.com/electronics-appliances/laptop-in-perfect-working-condition-with-intel-pentium-i3-processor-3-gb-ram-320-gb-hdd.-windows-10-pro-64-bit-installed.-lenovo-gently-used-16000-lenovo-individual-2gb+ghaziabad+W0QQAdIdZ338554836
658,https://www.quikr.com/electronics-appliances/samsung-windows-7-ultimate-laptop-2gb-32bit-gently-used-14000-individual+hyderabad+W0QQAdIdZ338556834
659,https://www.quikr.com/electronics-appliances/asus-laptop-gently-used-20000-individual-4gb-14-to-14.9+rohtak+W0QQAdIdZ338554624
660,https://www.quikr.com/electronics-appliances/laptop-inspiron-dell+gurdaspur+W0QQAdIdZ338547308
661,https://www.quikr.com/electronics-appliances/hp-15du00412tu-just-unboxed-1-day-used-4gb-ram-1tb-hard-drive-intel-core-i3-8th-generation-hp-hewlett-packard-laptop-32700-hp-hewlett-packard-individual-15-to-15.9+bharatpur+W0QQAdIdZ338549035
662,https://www.quikr.com/electronics-appliances/8470-elitebook-i5-3rd-gen-hp-hewlett-packard-laptop-almost-like-new-15000-hp-hewlett-packard-individual+mohali+W0QQAdIdZ338548768
663,https://www.quikr.com/electronics-appliances/dell-laptop+dehradun+W0QQAdIdZ338548170
664,https://www.quikr.com/electronics-appliances/microsoft-surface-go-64gb-with-magnetic-keyboard-laptop-brand-new-30000-individual+delhi+W0QQAdIdZ338502928
665,https://www.quikr.com/electronics-appliances/dell-vostro-15-laptop-gently-used-15000-individual-4gb-15-to-15.9+gurgaon+W0QQAdIdZ338538277
666,https://www.quikr.com/electronics-appliances/lenovo-e41-15-laptop-gently-used-3000-individual+trichy+W0QQAdIdZ338542014
667,https://www.quikr.com/electronics-appliances/i-want-to-sale-my-acer-core-i3-laptop+jodhpur+W0QQAdIdZ338496248
668,https://www.quikr.com/electronics-appliances/just-like-new-no-use-good-condition-hp-hewlett-packard-laptop-almost-like-new-18000-hp-hewlett-packard-individual-4gb+rewari+W0QQAdIdZ338537108
669,https://www.quikr.com/electronics-appliances/hp-laptop-with-fast-and-smooth-software-working-8-gb-ram-1tb-hdd-intel-i5-7th-gen-nvidia-genforce-graphics-card-windows-ubuntu-original-windows-includes-original-office-16-hd-camera-+purnia+W0QQAdIdZ338534548
670,https://www.quikr.com/electronics-appliances/good-condition-lenovo-laptop-gently-used-12001-lenovo-individual-2gb-12-to-12.9+madurai+W0QQAdIdZ338534303
671,https://www.quikr.com/electronics-appliances/lenovo-gaming-laptop-with-i7+bhubaneswar+W0QQAdIdZ338533538
672,https://www.quikr.com/electronics-appliances/2-gp-ram-250-input-memory-with-charge-acer-laptop-unboxed-5100-acer-individual+vellore+W0QQAdIdZ338530396
673,https://www.quikr.com/electronics-appliances/hp-new-laptop-almot-new-in-only-25000-market-price-30000-4-gb-ram-dual-process-thin-and-light-ultra-model-black-colour-hp-best-brand-price-will-increase-more-after-lockdown+patna+W0QQAdIdZ338526495
674,https://www.quikr.com/electronics-appliances/lenovo-y400-laptop-for-sale-almost-like-new-15200-individual+chennai+W0QQAdIdZ338529984
675,https://www.quikr.com/electronics-appliances/dell-latitude-e7250-for-sale-laptop-almost-like-new-14200-individual+bangalore+W0QQAdIdZ338529786
676,https://www.quikr.com/electronics-appliances/laptop-for-sale-hp-hewlett-packard-gently-used-27000-hp-hewlett-packard-individual-4gb-15-to-15.9+delhi+W0QQAdIdZ338527351
677,https://www.quikr.com/electronics-appliances/lenovo-ideapad145-1tb-4gp-ram-laptop-almost-like-new-18000-individual+chennai+W0QQAdIdZ338509259
678,https://www.quikr.com/electronics-appliances/dell-studio-1558-2010-model-i3-1-generation-4gb-ram-500gb-hard-disk-laptop-gently-used-10000-individual+bangalore+W0QQAdIdZ338493362
679,https://www.quikr.com/electronics-appliances/dell-inspiron-5567-i3-6th-gen-windows-10-smoothly-working-condition-laptop-gently-used-27500-individual-4gb-15-to-15.9+ghaziabad+W0QQAdIdZ338514917
680,https://www.quikr.com/electronics-appliances/dell-latitude-for-urgent-sale-laptop-almost-like-new-25000-individual-4gb+ghaziabad+W0QQAdIdZ338525140
681,https://www.quikr.com/electronics-appliances/hp-14-laptop.-windows-10+bhadrak+W0QQAdIdZ338524904
682,https://www.quikr.com/electronics-appliances/acer-laptop-is-good-condition-gently-used-5500-individual+cuddalore+W0QQAdIdZ338524868
683,https://www.quikr.com/electronics-appliances/toshiba-satellite-l50-b-i5-4210u-2.7ghz-laptop-gently-used-16000-individual-8gb-15-to-15.9+ganganagar+W0QQAdIdZ338524561
684,https://www.quikr.com/electronics-appliances/elitebook-2570p-i5-4gb-ram-320gb-hardisk-hp-hewlett-packard-laptop-gently-used-17500-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338521524
685,https://www.quikr.com/electronics-appliances/2-months-old-high-end-laptop-acer-nitro-5-i7-9th-gen-8gb-ram-nvidia-gtx-1650-4gb-graphics+udupi+W0QQAdIdZ338515770
686,https://www.quikr.com/electronics-appliances/hp-laptop-i3-and-7th-gen-orginal-licenced-win-10.and-ms-office-hp-hewlett-packard-almost-like-new-30000-hp-hewlett-packard-individual+vijayawada+W0QQAdIdZ338519115
687,https://www.quikr.com/electronics-appliances/4gb-ram-500gb-hard-disk-lenovo-laptop-brand-new-18000-lenovo-individual+chittoor+W0QQAdIdZ338519007
688,https://www.quikr.com/electronics-appliances/full-hd-led-original-windows-10-i5-8th-gen-highly-suitable-for-office-use-asus-laptop-almost-like-new-19000-asus-individual+delhi+W0QQAdIdZ338513830
689,https://www.quikr.com/electronics-appliances/dell-laptop-2016-model-gently-used-45000-individual-8gb-15-to-15.9+bangalore+W0QQAdIdZ338514611
690,https://www.quikr.com/electronics-appliances/acer-mini-laptop-with-charger.+firozabad+W0QQAdIdZ338514146
691,https://www.quikr.com/electronics-appliances/dell-i5-laptop-with-4gb-ram+patiala+W0QQAdIdZ338514042
692,https://www.quikr.com/electronics-appliances/acer-mini-laptop-1.5gb-ram-and-160gb-internal.+firozabad+W0QQAdIdZ338513995
693,https://www.quikr.com/electronics-appliances/hp-r033tx-15.6-inch-laptop-windows-10-pre-installed-with-lifetime-ms-office-subscription.-hp-hewlett-packard-gently-used-25000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338511575
694,https://www.quikr.com/electronics-appliances/want-to-sell-my-msi-gs-70-2od-imported-laptop-gently-used-50000-individual+bangalore+W0QQAdIdZ338506491
695,https://www.quikr.com/electronics-appliances/rarely-used-laptop-for-sell-at-a-reasonable-price.only-genuine-buyers-will-be-given-priority.-dell-almost-like-new-25000-dell-individual+bangalore+W0QQAdIdZ338506460
696,https://www.quikr.com/electronics-appliances/sell-my-laptop-hp-hewlett-packard-+unnao+W0QQAdIdZ338510469
697,https://www.quikr.com/electronics-appliances/dell-i5-8gb-ram-500gb-hard-disk-2-gb-graphics-card-all-inbuilt-laptop-gently-used-18000-individual-15-to-15.9+dharmapuri+W0QQAdIdZ338510176
698,https://www.quikr.com/electronics-appliances/lenovo-ideapad-520-15ikb-laptop-brand-new-59000-individual+bangalore+W0QQAdIdZ338510028
699,https://www.quikr.com/electronics-appliances/gently-uged-acer-laptop-almost-like-new-7500-acer-individual-3gb-14-to-14.9+alwar+W0QQAdIdZ338506089
700,https://www.quikr.com/electronics-appliances/touchscreen-asus-8gb-ram-1tb-hdd-360-flip-laptop-almost-like-new-36000-individual+hyderabad+W0QQAdIdZ338502100
701,https://www.quikr.com/electronics-appliances/hp-laptop-having-intel-i3-5th-gen-1-tbb-hd-hp-hewlett-packard-gently-used-16000-hp-hewlett-packard-individual+hyderabad+W0QQAdIdZ338497889
702,https://www.quikr.com/electronics-appliances/hpelitebook-8440p-laptop-under-10000+betul+W0QQAdIdZ338503363
703,https://www.quikr.com/electronics-appliances/new-brand-dell-i5-laptop-g3-15-ram-8gb-9th-generation-15.6hd-full-hd-ips-display-3gb-graphic-card-brand-new-52000-individual+chandigarh+W0QQAdIdZ338502469
704,https://www.quikr.com/electronics-appliances/i-7-6-gen-radeon-graphicsr5-m335-8-gb-ram-touch-screen-display-windows-10-pro-lifetime-dell-laptop-gently-used-60000-dell-individual+mumbai+W0QQAdIdZ338493537
705,https://www.quikr.com/electronics-appliances/hp-notebook-15-bs146tu-almost-like-a-new-laptop-very-rarely-used+hyderabad+W0QQAdIdZ338488311
706,https://www.quikr.com/electronics-appliances/4-generation-360-rotation-with-reasonable-price-dell-laptop-gently-used-18500-dell-individual+panipat+W0QQAdIdZ338499553
707,https://www.quikr.com/electronics-appliances/hp-laptop-urgent-sale+gondia+W0QQAdIdZ338492111
708,https://www.quikr.com/electronics-appliances/brand-new-i5-proccer-8th-gen-8gb-ram-1tb-hd-asus-laptop-almost-like-new-30000-asus-individual+chennai+W0QQAdIdZ338491044
709,https://www.quikr.com/electronics-appliances/hp-special-edition-laptop+ratlam+W0QQAdIdZ338490669
710,https://www.quikr.com/electronics-appliances/laptop-in-a-very-price-lenovo+howrah+W0QQAdIdZ338489122
711,https://www.quikr.com/electronics-appliances/lenovo-touch-screen-laptop-almost-like-new-30000-individual-8gb-14-to-14.9+bangalore+W0QQAdIdZ338918936
712,https://www.quikr.com/electronics-appliances/macbook-pro-13-inch-brand-new-box-packed-apple-laptop-130000-apple-individual-8gb-13-to-13.9+bangalore+W0QQAdIdZ338615043
713,https://www.quikr.com/electronics-appliances/sony-vaio-at-dirt-cheap-price+pune+W0QQAdIdZ338896581
714,https://www.quikr.com/electronics-appliances/i3-7th-generation-hinge-broken-lenovo-laptop-heavily-used-12000-lenovo-individual-4gb-15-to-15.9+chennai+W0QQAdIdZ338895259
715,https://www.quikr.com/electronics-appliances/hp-laptop-3gb-ram-160-gb-harddisk-windows7-msoffice-installed-wifi-dvd-with-new-battery-and-original-adaptor.-hp-hewlett-packard-gently-used-10000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338869405
716,https://www.quikr.com/electronics-appliances/lenovo-ideapad-s145-laptop-brand-new-19000-individual+delhi+W0QQAdIdZ338896953
717,https://www.quikr.com/electronics-appliances/dell-1015.-vostro-for-sale-laptop-gently-used-8000-individual-2gb-14-to-14.9+pune+W0QQAdIdZ338596632
718,https://www.quikr.com/electronics-appliances/not-working-laptop-for-sale.-no-hdd-toshiba-heavily-used-700-toshiba-individual+pune+W0QQAdIdZ338768837
719,https://www.quikr.com/electronics-appliances/acer-predator-helios-300-gaming-laptop-pc-15.6-full-hd-144hz-3ms-ips-display-intel-i7-9750h-geforce-gtx-1660-ti-6gb-gently-used-30000-individual+hyderabad+W0QQAdIdZ338838951
720,https://www.quikr.com/electronics-appliances/lenovo-thinkpad-x1-yoga-360-degree-rotatable-touch-stylus-oled-laptop+bangalore+W0QQAdIdZ338898914
721,https://www.quikr.com/electronics-appliances/hp64beat-jordar-condition-hp-hewlett-packard-laptop-almost-like-new-12000-hp-hewlett-packard-individual+ahmedabad+W0QQAdIdZ338690501
722,https://www.quikr.com/electronics-appliances/lenovo-t410-6gb-ram-excellent-laptop-minimal-used+bangalore+W0QQAdIdZ338908076
723,https://www.quikr.com/electronics-appliances/dell-vostro-laptop-for-sale.+hyderabad+W0QQAdIdZ338816800
724,https://www.quikr.com/electronics-appliances/hp-pavilion-is-in-showroom-condition-hp-hewlett-packard-laptop-almost-like-new-33500-hp-hewlett-packard-individual-4gb-13-to-13.9+kolkata+W0QQAdIdZ338779361
725,https://www.quikr.com/electronics-appliances/i-wnat-to-sell-my-dell-laptop-i3-1year-old-almost-like-new-23000-individual+kolkata+W0QQAdIdZ338789966
726,https://www.quikr.com/electronics-appliances/this-is-quad-core-with-4-gb-320-lenovo-laptop-almost-like-new-13500-lenovo-individual+bangalore+W0QQAdIdZ338869396
727,https://www.quikr.com/electronics-appliances/i3-2gb-ram-512-gb-hard-disk-sony-laptop-gently-used-15000-sony-individual+bangalore+W0QQAdIdZ338922054
728,https://www.quikr.com/electronics-appliances/micromax-laptab-lt777w-model-2gb-16gb-laptop-gently-used-12000-individual+hyderabad+W0QQAdIdZ338921610
729,https://www.quikr.com/electronics-appliances/acer-aspire-5542-laptop-15.6+pune+W0QQAdIdZ338885761
730,https://www.quikr.com/electronics-appliances/wipro-core-i7-4gb-laptop-gently-used-10000-individual-14-to-14.9+bangalore+W0QQAdIdZ338722083
731,https://www.quikr.com/electronics-appliances/microsoft-surface-pro-7-with-type-cover-surface-pen-and-official-kensington-case-others-laptop-almost-like-new-100000-others-individual-8gb-12-to-12.9+hyderabad+W0QQAdIdZ338505282
732,https://www.quikr.com/electronics-appliances/quard-core-7-th-gen-4-gb-1tb-hdd-w10-original-hp-hewlett-packard-laptop-gently-used-18000-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338874647
733,https://www.quikr.com/electronics-appliances/ideapad-330-amd-ryzen-3-os-1tb-hardisk-4gb-ram-windows-10-home-amd-graphics-card-urgent-selling-serious-buyers-lenovo-laptop-brand-new-21000-lenovo-individual+bangalore+W0QQAdIdZ338851090
734,https://www.quikr.com/electronics-appliances/dell-3542-laptop-gently-used-23000-individual+mumbai+W0QQAdIdZ338803101
735,https://www.quikr.com/electronics-appliances/laptops-for-rent-2500-i5-i7-8gb-320gb-dell-gently-used-dell-individual-14-to-14.9+bangalore+W0QQAdIdZ338684713
736,https://www.quikr.com/electronics-appliances/aspire-one-amd-c60-with-radeon-graphics-acer-laptop-gently-used-4500-acer-individual+delhi+W0QQAdIdZ338876459
737,https://www.quikr.com/electronics-appliances/hp-proffesional-laptop-hp-hewlett-packard-gently-used-12000-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338903116
738,https://www.quikr.com/electronics-appliances/best-apple-macbook-air-touch-id-2019-13-laptop-256gb-8gb-ram-space-gray-with-bill-gently-used-36000-individual-more-than-8gb-13-to-13.9+bangalore+W0QQAdIdZ338826644
739,https://www.quikr.com/electronics-appliances/call-dm-for-more-info.-price-negotiable-acer-laptop-gently-used-10000-acer-individual+mumbai+W0QQAdIdZ338838308
740,https://www.quikr.com/electronics-appliances/lenovo-y50-70-gaming-laptop-available-on-sale-gently-used-70000-individual-more-than-8gb-15-to-15.9+pune+W0QQAdIdZ338747325
741,https://www.quikr.com/electronics-appliances/lenovo-laptop-in-cheap-rate-with-original-parts-brand-new-6500-individual-1gb+delhi+W0QQAdIdZ338583445
742,https://www.quikr.com/electronics-appliances/macbook-pro-apple-laptop-gently-used-30000-apple-individual+delhi+W0QQAdIdZ338884423
743,https://www.quikr.com/electronics-appliances/dell-laptop-3537-core-i5+pune+W0QQAdIdZ338891377
744,https://www.quikr.com/electronics-appliances/refurbished-laptops-and-services-dell-almost-like-new-15000-dell-individual+hyderabad+W0QQAdIdZ338841504
745,https://www.quikr.com/electronics-appliances/hp-laptop-is-for-sale-hp-hewlett-packard-gently-used-15000-hp-hewlett-packard-individual-1gb-14-to-14.9+hyderabad+W0QQAdIdZ338901863
746,https://www.quikr.com/electronics-appliances/best-asus-rog-g752vs-xb72k-oc-edition-17.3-inch-gaming-laptop-i7-6820hk-32gb-ram-w-256-gb-ssd-1tb-windows-10-copper-titanium-with-bill-gently-used-45000-individual-more-than-8gb-above-16+chennai+W0QQAdIdZ338545560
747,https://www.quikr.com/electronics-appliances/asus-laptop-silver-with-graphic-card-fingerprints+vadodara+W0QQAdIdZ338826041
748,https://www.quikr.com/electronics-appliances/toshiba-laptop-with-windows-heavily-used-6500-individual-14-to-14.9+bangalore+W0QQAdIdZ338902391
749,https://www.quikr.com/electronics-appliances/laptop-ram-4gb-ddr3l-1600-sdram-2-x-2-gb-dell-gently-used-2000-dell-individual+chennai+W0QQAdIdZ338879946
750,https://www.quikr.com/electronics-appliances/lenova-ideapad-310-14-inch-lenovo-laptop-almost-like-new-22500-lenovo-individual-4gb-14-to-14.9+pune+W0QQAdIdZ338749993
751,https://www.quikr.com/electronics-appliances/hp-i3-laptop-sales-hp-hewlett-packard-gently-used-18000-hp-hewlett-packard-individual-4gb-15-to-15.9+kolkata+W0QQAdIdZ338581572
752,https://www.quikr.com/electronics-appliances/dell-latitude-3300-13.3-laptop-i3-7020u-4gb-128gb-ssd-w10p-ywv6y-brand-new-20000-individual+bangalore+W0QQAdIdZ338579799
753,https://www.quikr.com/electronics-appliances/iball-compbook-mini-laptop-others-almost-like-new-7000-others-individual-2gb-below-12+kolkata+W0QQAdIdZ338615414
754,https://www.quikr.com/electronics-appliances/10-days-old-lenovo-yoga-convertible-ultralight-touch-screen-i5-processor-with-stylus-laptop-unboxed-70000-individual-8gb-13-to-13.9+mumbai+W0QQAdIdZ338909336
755,https://www.quikr.com/electronics-appliances/hp-840g1-4th-gen-hp-hewlett-packard-laptop-almost-like-new-19000-hp-hewlett-packard-individual+chennai+W0QQAdIdZ338909248
756,https://www.quikr.com/electronics-appliances/hp-laptop-hp-hewlett-packard-almost-like-new-40000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338908601
757,https://www.quikr.com/electronics-appliances/t410-laptop-with-4-gb-ram-gently-used-lenovo-14500-lenovo-individual-4gb-14-to-14.9+bangalore+W0QQAdIdZ338908124
758,https://www.quikr.com/electronics-appliances/an-almost-brand-new-like-laptop-for-a-reasonable-price-with-intel-i5-processor-and-nvdia-920-m-2gb-graphic-card-others-gently-used-30000-others-individual+bangalore+W0QQAdIdZ338904107
759,https://www.quikr.com/electronics-appliances/asus-i3-4gb-ram-2gb-graphic-windows-original-os-quick-heal-antivirus-laptop-almost-like-new-19000-individual+delhi+W0QQAdIdZ338884701
760,https://www.quikr.com/electronics-appliances/mac-book-pro-early-2011-10-gb-ram-pristine-condition-hardly-used-never-taken-to-company-for-repair-apple-laptop-gently-used-40001-apple-individual+chennai+W0QQAdIdZ338880343
761,https://www.quikr.com/electronics-appliances/hp-pavilion-g6-15.6-i3-3rd-gen-4gb-ram-500gb-hdd-windows-7-hp-hewlett-packard-laptop-gently-used-20000-hp-hewlett-packard-individual-15-to-15.9+hyderabad+W0QQAdIdZ338868395
762,https://www.quikr.com/electronics-appliances/hp-laptop-in-good-working-condition-hp-hewlett-packard-gently-used-15000-hp-hewlett-packard-individual-14-to-14.9+hyderabad+W0QQAdIdZ338901750
763,https://www.quikr.com/electronics-appliances/apple-macbook-air-2019-laptop-almost-like-new-68000-individual+mumbai+W0QQAdIdZ338898708
764,https://www.quikr.com/electronics-appliances/gently-used-iball-29.46-cm-11.6-inch-compbook-laptop-atom-2-gb-32-gb-excelance-ohd-others-8000-others-individual-2gb-below-12+bangalore+W0QQAdIdZ338897134
765,https://www.quikr.com/electronics-appliances/dell-laptop-latitude-e6400-gently-used-10000-individual-2gb-14-to-14.9+bangalore+W0QQAdIdZ338896508
766,https://www.quikr.com/electronics-appliances/single-user-intel-i-core-5-with-450gb-hdd-acer-laptop-almost-like-new-30000-acer-individual+pune+W0QQAdIdZ338896494
767,https://www.quikr.com/electronics-appliances/wanted-to-sell-brand-new-laptop-acer-19000-acer-individual-4gb-15-to-15.9+mumbai+W0QQAdIdZ338892276
768,https://www.quikr.com/electronics-appliances/del-g3-3579-dell-laptop-almost-like-new-50000-dell-individual+chennai+W0QQAdIdZ338888515
769,https://www.quikr.com/electronics-appliances/main-apple-macbook-pro-15-inch-3.1-ghz-intel-core-i7-16gb-2tb-w-touchbar-laptop-gently-used-35000-individual-more-than-8gb-15-to-15.9+vizag+W0QQAdIdZ338753839
770,https://www.quikr.com/electronics-appliances/compac-hp-laptop-available-good-working-condition-compaq-gently-used-6900-compaq-individual+hyderabad+W0QQAdIdZ338867338
771,https://www.quikr.com/electronics-appliances/laptop-selling-weel-condition-need-money-hp-hewlett-packard-gently-used-10000-hp-hewlett-packard-individual-4gb-14-to-14.9+bangalore+W0QQAdIdZ338873283
772,https://www.quikr.com/electronics-appliances/dell-14-inch-laptop-in-dead-condition.can-make-working-condition-in-3-to-4-thousand-heavily-used-2501-individual+hyderabad+W0QQAdIdZ338810108
773,https://www.quikr.com/electronics-appliances/toshiba-satellite-intel-pentium-m-1.73-15-laptop-gently-used-3000-individual+delhi+W0QQAdIdZ338876485
774,https://www.quikr.com/electronics-appliances/dell-inspiron-1501-1.2gb-ram-120-gb-hdd-silver-laptop-gently-used-9999-individual+mumbai+W0QQAdIdZ338791348
775,https://www.quikr.com/electronics-appliances/asus-gl552jx-rog-series-available-for-sale-laptop-almost-like-new-50000-individual+bangalore+W0QQAdIdZ338872341
776,https://www.quikr.com/electronics-appliances/urgent-sale-hp-professional-i3-laptop-for-sale-international-piece-less-used-.-for-further-details-contact-me-hp-hewlett-packard-almost-like-new-23000-hp-hewlett-packard-individual+hyderabad+W0QQAdIdZ338853332
777,https://www.quikr.com/electronics-appliances/2-gb-32-gb-emmc-storage-windows-10-home-e203ma-fd014t-thin-and-light-laptop-asus-almost-like-new-16500-asus-individual+hyderabad+W0QQAdIdZ338867305
778,https://www.quikr.com/electronics-appliances/apple-macbook-pro-retina-16-2019-512gb-ssd-16gb-ram-2.6ghz-9th-6-core-i7-grey-laptop-almost-like-new-55000-individual-more-than-8gb-15-to-15.9+ahmedabad+W0QQAdIdZ338715565
779,https://www.quikr.com/electronics-appliances/sony-vaio-laptop-intel-core-i5-gently-used-12500-individual-4gb-14-to-14.9+bangalore+W0QQAdIdZ338852212
780,https://www.quikr.com/electronics-appliances/hp-630-core-i3-laptop+pune+W0QQAdIdZ338765435
781,https://www.quikr.com/electronics-appliances/apple-macbook-air-13-inch-8gb-ram-128gb-storage-1.8ghz-intel-core-i5-laptop-almost-like-new-55000-individual+hyderabad+W0QQAdIdZ338808795
782,https://www.quikr.com/electronics-appliances/lenovo-g328-i3-4gb-ram-1tb-hdd-very-good-and-smooth-running-laptop.-even-u-can-play-games.-3yrs-old-+jamshedpur+W0QQAdIdZ338809868
783,https://www.quikr.com/electronics-appliances/hp-450-g3-6th-gen-latest-market-new-cost-52500-we-are-selling-in-less-price-hp-hewlett-packard-+bangalore+W0QQAdIdZ321126501
784,https://www.quikr.com/electronics-appliances/lenovo-ideapad-310-in-excellent-condition-laptop-almost-like-new-35000-individual-8gb-15-to-15.9+pune+W0QQAdIdZ338807708
785,https://www.quikr.com/electronics-appliances/dell-i5-4gb-ram-320-gb-hdd-14-laptop-gently-used-20000-individual+bangalore+W0QQAdIdZ338799471
786,https://www.quikr.com/electronics-appliances/laptop-or-notebook-lock-others-brand-new-170-others-individual+hyderabad+W0QQAdIdZ338859821
787,https://www.quikr.com/electronics-appliances/good-condition-toshiba-laptop-gently-used-12500-toshiba-individual-4gb-14-to-14.9+chennai+W0QQAdIdZ338868602
788,https://www.quikr.com/electronics-appliances/lenovo-original-l10l6y01-dead-laptop-battery-is-for-sale.-battery-is-in-new-condition-not-used-for-a-long-time-grab-this-branded-lenovo-battery-which-is-compatible-to-lenovo-models.-almost-like-new-1500-individual+hyderabad+W0QQAdIdZ338865573
789,https://www.quikr.com/electronics-appliances/hp-laptop-in-good-condition-hp-hewlett-packard-gently-used-22000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338850760
790,https://www.quikr.com/electronics-appliances/hp-smooth-working-new-laptop-hp-hewlett-packard-brand-new-15000-hp-hewlett-packard-individual+delhi+W0QQAdIdZ338850238
791,https://www.quikr.com/electronics-appliances/apple-13.3-macbook-pro-with-touch-bar-intel-core-i5-quad-core-8gb-ram-256gb-ssd-intel-iris-plus-graphics-655-mid-2019-laptop-gently-used-35000-individual-13-to-13.9+vijayawada+W0QQAdIdZ338819505
792,https://www.quikr.com/electronics-appliances/acer-swift-3-i5-flipkart-price-55000-laptop-almost-like-new-45000-individual+mumbai+W0QQAdIdZ338775749
793,https://www.quikr.com/electronics-appliances/acer-aspire-5920-laptop-gently-used-15000-individual+hyderabad+W0QQAdIdZ338774000
794,https://www.quikr.com/electronics-appliances/dell-laptop-i5-4gb-ram-500gb-gently-used-16500-individual-15-to-15.9+chennai+W0QQAdIdZ338673165
795,https://www.quikr.com/electronics-appliances/4gb-laptop-1tb-new-laptop-hp-hewlett-packard-almost-like-new-18000-hp-hewlett-packard-individual+bangalore+W0QQAdIdZ338778880
796,https://www.quikr.com/electronics-appliances/amd-a6-9225-processor-4gb-ram-ddr-4-1000gb-hdd-15.6hd-screen-dvd-webcam-bluetooth-new-box-bulk-quantity-available-lenovo-laptop-brand-new-27000-lenovo-individual+chennai+W0QQAdIdZ338839010
797,https://www.quikr.com/electronics-appliances/-lenovo-e41-15-80u6-laptop-+tirunelveli+W0QQAdIdZ338603227
798,https://www.quikr.com/electronics-appliances/i-want-a-laptop-at-rent.-urgently-if-any-one-intrested-then-contact-me.+gwalior+W0QQAdIdZ338765861
799,https://www.quikr.com/electronics-appliances/pavilion-want-to-sale-ram-8gb-i-5th-intel-gen-256-gb-ssd-hp-hewlett-packard-laptop-gently-used-45000-hp-hewlett-packard-individual-14-to-14.9+bangalore+W0QQAdIdZ338771796
800,https://www.quikr.com/electronics-appliances/lenovo-1-tb-hdd-8-gb-ram-2-gb-graphics.-laptop-in-mint-condition-good-for-gaming.+bangalore+W0QQAdIdZ338821034
801,https://www.quikr.com/electronics-appliances/flex-2-14-touchscreen-lenovo-laptop-gently-used-32000-lenovo-individual-8gb-14-to-14.9+bangalore+W0QQAdIdZ338757885
